,sandwiches,pizza,asian,salads,burgers,italian,coffee,fastfood,mexican,chinese,seafood,tea,dessert,japanese,bakery,pasta,sushi,smoothies,juice,chicken,latinamerican,donut,wings,mediterranean,wraps,indian,icecream,soup,thai,bagels,desserts,caribbean,noodles,greek,middleeastern,asianfusion,subs,spanish,southern,french,friedchicken,korean,frozenyogurt,steak,grill,bbq,tacos,fish,vietnamese,calzones,Zip,City,postalCode
35,0.05356800076782801,-0.08363692072919454,0.018711149001131095,-0.08316967088817542,-0.1409100442805467,0.07517057153987425,0.3870343163368492,-0.6271990151129224,0.32221125804650813,-0.4693708609271523,-0.21250689287798405,0.6286661463444791,0.1743487656103262,0.10297670701073305,0.10407126041545527,-0.12764569536423837,-0.1586974091711926,0.33856101660242033,0.2909056300813774,-0.15493707189484743,0.020635279154423095,-0.09129759933774838,-0.015354171040326868,0.14033242436047283,-0.07918156732891833,-0.22132949098063123,-0.23892073301934155,0.052363923052664824,0.9863855134021138,0.0732828354603075,-0.20854952200384533,-0.8091128436245598,0.5190249085697342,-0.21550871885273232,0.3437373762103538,-0.22604814544355745,-0.5543528456522291,-0.5631988460335957,-0.32232363340442244,0.10986552752641425,-0.6963083360711012,1.2658553367162642,-0.583402910871174,-0.19450202711379358,-0.18917314495309198,-0.48856950314486336,0.5591676579727642,-0.4438542684471464,1.6636772660633943,0.020297432322528203,11222,Brooklyn,11222
36,-0.15590336740251834,-0.07384312337976036,-0.7840181156365067,-0.40090279251690364,-0.01498784195746487,-0.12445663010967101,-0.6219076048737783,1.1091024497358128,-0.9479390091355873,-0.6197457627118644,1.8276441089020727,-0.7105360309580787,-0.45353878703494843,-0.9266786340485931,0.7660461898594676,0.4884237288135593,-1.0,-0.2787771150509707,-0.06814678332674139,1.8364435041706706,0.2814244022898192,0.18987362041781633,0.8229973623797194,-0.8832608840146229,-0.007717514124293853,-0.003565704559960336,-0.46266291378571867,0.2757917675544795,-1.0,-0.4889532261584346,0.8005125751776926,2.0,-0.8148726705455772,-0.7322978905011583,-0.7248754660233716,-1.0,-0.4297227092668355,-0.04178729904706495,1.5227520827348464,-1.0,2.0,-1.0,0.2794473313583605,-0.175388515892765,0.6275819888611912,-0.25204837748062353,-0.6009587858408688,0.6266925997962398,-0.4318993401474964,0.30563484983645556,10466,Bronx,10466
37,-0.24405432114068892,1.0227540457121047,-1.0,-0.03424220651632013,-0.3194880875350167,1.0162786426045827,-0.18734239298917743,-0.028594500121678634,0.007081462623065545,-1.0,0.1638019004201068,-0.44005330578775875,-1.0,-1.0,0.36651442887486685,-0.24230371009490936,-1.0,1.6159108736880776,1.458092687796822,-1.0,0.9067853653240691,0.04623760960731986,-1.0,1.258232079717133,-1.0,-1.0,0.2992986920755165,0.3710694769711164,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,11732,East Norwich,11732
38,0.00764759193135589,-0.05337251141145154,-0.6291739604446901,-0.12724110514808185,0.26839859240001046,0.09327108621226267,-0.6786992609318323,1.0300576048383068,-0.7155927350925603,-0.7032407407407407,1.3006639420341923,-0.6204805739228142,-0.47757296075331873,-0.7596688560481664,0.3121069099474414,0.2838742690058479,-0.8289068131782493,-0.11349687058348482,0.11069373300449005,0.8594462971785507,-0.13841550159430954,0.3000471037898364,1.226122051446259,-1.0,0.0841604938271605,-0.5917387261738727,-0.41290947987698884,0.08416049382716048,-0.8457077096071403,-0.3020426005404547,1.2950978195937872,2.0,-1.0,-0.7075106581401546,-1.0,-0.6908287565131671,0.8692422307364838,0.3959147989190907,1.0672551789077214,-1.0,2.0,-1.0,1.3298577947575083,-0.09903560069765058,0.15588461616345708,1.043016005955704,-1.0,0.33298421372191883,-0.37929742719819054,-0.2867365172189733,10550,Mount Vernon,10550
39,0.036240144054336586,-0.2077817220646011,1.045414314196806,-0.33807611907298346,-0.300372584375888,-0.17083372674912667,-0.16451493211808696,-0.33420521918452134,-1.0,1.1606741573033708,-0.6011690116537837,0.9189184464576805,-0.5471739948744657,2.0,-0.5317001114529951,-0.4806800709639267,2.0,0.19528511831440248,0.12317343786970897,-0.5299152619492429,-1.0,-0.28291579566239883,-1.0,0.5477770434016304,-1.0,0.6513939166000657,-0.1094694357684663,0.8794435527019796,-1.0,0.6939190818344022,-1.0,-1.0,2.0,0.7746544337563657,2.0,0.8758704660998846,-1.0,-1.0,-1.0,1.5107070360522628,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11733,East Setauket,11733
40,-0.027032196105573985,-0.27446425126951207,0.14876778220176134,0.23918957543410044,-0.16993716734453634,0.04922935999044171,0.4418169891833901,-0.5402804394362771,-0.2123083866161539,-0.16353307797182368,-0.21878012404118066,0.4014844481769995,0.07013694816429113,0.37055688403097226,-0.0069415529694980575,-0.0487844473222919,0.3795866911161099,0.23625834057435222,0.2914708016691824,-0.3372485768025551,-0.40344097412863156,-0.27076498235771046,-0.4249417335333269,0.4264408894116629,0.04523685862061502,0.2452194146822997,-0.08923404672210926,0.42803788995959363,0.2603425291975331,-0.17294563040085556,-0.12641494220857688,-0.8690075152315521,0.4040495115799308,0.06642871121527759,0.369996218659183,-0.002815855584895367,-0.3883671464706955,-0.41274245945622884,-0.6738667736969575,0.8714164436094285,-0.7171682841615236,1.6507305458289037,-0.019835193791556537,0.3897886208805962,-0.14278005033847863,0.3465362911421353,-0.2051818184508119,-0.36133068251199374,0.5450065987938307,-0.22482433930050072,10123,New York,10123
41,-0.023964736885321407,0.4466966608949887,0.1009011816368123,-0.15174621450677508,-0.3275719223483156,-0.2030691326206508,-0.03639519168695126,-0.040133874310297954,0.1278007308208628,-0.030885529157667388,-0.7700045920336074,0.25413546846240637,-0.30364553855425386,0.3080658374916214,0.26026276701850565,0.09808684778901904,0.5963770347083439,0.2636977654749461,0.18745874262899045,0.1747041942218705,-0.4975641154005693,0.37841240142649035,-0.3167523543361489,-0.10743742853512891,-0.05165226781857456,-0.523842142837778,0.36945520892624634,-0.27744934690939005,-0.28019147462510396,1.1164842091602627,-0.42640258134187975,-0.37745225458549747,-0.05637041573987502,-0.31773544447379454,-0.6494093411528925,0.08176547397120779,-0.27329675694909916,0.6280647762771253,-0.1963154812021817,-1.0,1.4761037393770902,-0.014703654876440927,0.08693149820220704,-1.0,-0.17039017414418758,0.4296699480121991,0.5254923305867434,0.5546684134121731,-1.0,1.4956519267932251,10310,Staten Island,10310
42,0.0004530769083427844,-0.2602187051076292,0.11623342834365182,0.24320649234668235,-0.12300225365428215,0.04112723478920652,0.45458081067077977,-0.5405551878865444,-0.2636728685751047,-0.20205576895717745,-0.21726085015847846,0.39221914943807573,-0.01955342552205043,0.33243771230658076,0.005055906768507924,-0.046546637614095,0.3374185730432629,0.22211058814141868,0.26570732698334976,-0.33038505623371656,-0.4497883885021279,-0.18737598098575015,-0.4014268491629778,0.46002783984556994,0.13482868592023517,0.2493526817470479,-0.20505989112665263,0.34454145749920384,0.315731951365487,-0.09917918225963927,-0.1435888875121043,-0.8701438678709306,0.3208330590609339,0.22463527257579344,0.20085655177165418,-0.07367386714572484,-0.30591517680719554,-0.504012347375099,-0.6426639575511621,0.7007727346938185,-0.7064184298766728,1.579832161010138,-0.12294725779935022,0.5227567312152385,-0.0231960990167969,0.3341077631720989,-0.1793796058229846,-0.21488765901141785,0.5259269395383791,-0.23285361647111083,10168,New York,10168
43,0.04185435578581253,0.07691458703783197,0.5843413814692149,-0.43409005377037013,-0.36596685504343196,-0.30528451149912417,-0.057129819646809334,-0.29986018582257007,0.6287438525189175,1.142824207492795,-0.07935555716046308,0.25996074593924484,0.09174131379833436,0.12200706974631256,0.0569811893660353,-0.0409792203852571,0.33127263521246963,-0.17225644400302323,-0.16457906537702632,-0.4453812917637464,0.40783403629978815,0.2138768346625561,-0.5624064646330424,-0.5633216929423066,-0.19859606147934686,-0.5340879987459757,0.004990688625557987,-0.2769287772745985,-0.3276946885475396,0.6075145638272871,0.22455610300269588,-0.9446225540582297,0.4479411300844482,0.0013756142060415756,-0.2515344090088266,0.5396193335597901,-0.1273278346417569,0.08615848907249123,-0.7855297220729741,-1.0,-0.07492193437220186,-0.7370650099180358,-0.41988555196815924,-0.15875370209233083,-0.16979247254054505,-0.8728266693699044,1.3068492092311734,-0.031953827498779536,0.1591218074223992,0.10997775418373018,11219,Brooklyn,11219
44,0.16383835682125675,0.07850748353729257,-0.23424068313626262,-0.061325280393491534,0.150884869168791,0.36397587715774643,-0.2891188236951218,0.24629653999685205,0.11587706996188625,-0.5710325047801148,0.42526791055273105,-0.6081443784289096,0.4641085557691752,0.07528657140973362,-0.8406168639362009,-0.11626245345677769,0.23658173266963256,-0.49148960071710407,-0.5221680880955827,-0.20004700408188547,1.1127765185569753,0.34230484903730707,0.20972718907213417,-0.07814044164510918,-0.020524219247928594,-0.5784682832387978,0.6669778630643816,0.5991441318401166,-0.362769890538094,-0.7117422594966313,0.3541139826065502,-0.4488726460288438,-0.16462619978501372,0.5099832180144986,-0.06889020049974724,-0.0423376396774967,-0.03499923078613649,0.8016108781460539,-0.2885163820202871,-0.5727477510350834,-0.12318467966990994,-1.0,-0.037764275970130386,0.39537507348929835,0.46886940486134265,0.6875390336001228,-0.5498387832621656,-0.08245828500976914,-1.0,-0.26355204454731473,11530,Garden City,11530
45,0.2462888219031887,1.1438068940076167,-0.5079949352337412,0.326829400957308,0.6828875673120534,0.16344727080021199,-0.8325266417984454,1.202071251413357,-0.16983825378368922,-0.35033783783783784,0.9187004304223383,-0.7692111598179276,-0.18307740967217787,-0.7077053654639861,-0.1551616875537141,0.2491749644381224,-0.6878705375549142,0.07817948172278881,0.013132796997338913,-0.43462781504706227,0.17885716842670488,-1.0,-1.0,-0.5346210916799151,0.4833952702702703,-1.0,1.142087032881257,-1.0,-0.4370416431611877,-1.0,-0.40185674585876197,-0.35081169791235434,-1.0,0.06719084192105784,-1.0,-1.0,0.13670135652894286,1.5466013223523953,0.25711463582226307,0.5098170689773743,-1.0,-1.0,0.7001664988771008,-1.0,0.9465000812731814,0.4908495178595681,-1.0,-1.0,-1.0,1.602447842579422,11779,Ronkonkoma,11779
46,0.12165993971286983,0.4292045960050779,0.47601519429877637,-0.2039023594256152,-0.4390374775626489,0.32965402377167086,0.004840149209327916,0.20112977349819466,-0.16983825378368922,0.7324324324324325,-0.5203248923944155,-0.07684463927171038,-0.4553849397814519,0.16917853814405548,0.12645108326171456,0.2491749644381224,0.24851784978034328,-0.28121367885147414,-0.3245781353351074,-0.43462781504706227,-1.0,1.5873173318667504,1.5649485941272683,-0.06924218335983032,-0.011069819819819804,-1.0,2.0,-1.0,-1.0,1.0372810578819163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,2.0,-1.0,-1.0,11780,Saint James,11780
47,0.08264568094024823,-0.0036994048138515655,0.3059525740860912,0.0672323442482694,0.5792314490355863,0.22992997198879553,-0.46117267361238945,0.41698497917033395,0.06838207339142602,0.3934782608695651,-0.07401848792661075,-0.7029847969830721,0.3141798192230181,0.4106393231955451,-0.637576607994057,0.20572540045766585,0.4059396656222126,-0.5374766281305138,-0.5653807131721561,-0.45429293452368624,-0.49428735963144255,-0.16755877148634993,0.10032577371256726,-0.40107757885762996,0.1136213768115942,-0.6804911770056393,0.8952813530058077,-0.6363685300207039,-0.45662280339905953,-0.016790445978727465,0.1546765427769985,-0.791130720197888,-0.525108154877785,-0.3132858930247106,-1.0,2.0,0.0971639180409795,-0.18065870498227285,-1.0,1.9146033853302353,-0.5015495515949596,-0.5041389045736872,0.6410302728292016,-0.471173069974708,0.04377540590011171,-0.5203353725147477,1.5590686560205151,-1.0,-1.0,-1.0,11572,Oceanside,11572
48,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11963,Sag Harbor,11963
49,-0.3135328236636805,-0.030237658158366865,-0.49923756353078197,-0.4280463553154905,0.07472431483142994,-0.7611786462157679,-0.3983966744215998,1.3011936113622367,-0.40357311436886417,0.45210355987055023,0.5507942799287345,-0.3920319873520811,-0.608723160619684,-1.0,0.34882492170496543,-0.8504224152614546,-0.9252505494468078,-0.22538561507294785,-0.19124242742391512,2.0,0.976207162605285,0.6523105290885828,1.354661546496554,-1.0,-0.052675296655879174,1.0214878606924753,-0.6152562125407451,-0.32333949761134234,-0.19108896298889122,0.0977582399266636,0.28920196523645475,2.0,-0.823260316540276,-1.0,-1.0,0.0805985209248527,1.4499776810623817,2.0,2.0,-0.6384256857465188,2.0,-1.0,-1.0,-0.6063747770038279,0.009996266550593559,0.4281276934835992,-0.23807664610392423,1.3294869754363627,-1.0,-1.0,11433,Jamaica,11433
50,0.3129306547410674,0.530109087158214,-0.5575371118942326,-0.11360424741602067,0.22515773129546462,0.11035344693432922,-0.9139373020353122,0.337369030214425,1.453012659826668,-0.4435763888888889,0.4789982484505523,-0.8814001793508794,-0.16038511549640513,-0.399172140120416,-0.5658469783262142,0.7653271198830411,-0.5188004120638261,-0.445935544114678,-0.47936231265414536,-0.12838454819755443,2.0,-0.11360424741602076,0.7574647774575726,-0.5216938997821351,0.2705005787037037,-0.2345101115760112,-0.17440395607701564,-0.7095998677248677,-0.4214039110267763,0.3086701239866476,0.22951668906810024,0.6680532761974229,-0.6207460959093422,-1.0,-0.4363768227562128,-1.0,-0.41586180289484886,0.30867012398664745,0.9380517302259886,-1.0,-0.20386386713083837,-1.0,-0.12630332696593438,1.5339623730378575,-0.33314349067492866,0.5322620044667782,-0.18251973488233544,-1.0,-1.0,0.33736903021442494,10803,Pelham,10803
51,-0.026522977532991102,-0.27301537951470234,0.13486958793981285,0.2391723187740836,-0.1716748111747401,0.07704848843451968,0.4396578616319712,-0.5443604477248418,-0.18993812829490012,-0.17512391967463148,-0.20824343893318173,0.39787404266863774,0.10127422573425268,0.38553897936644294,0.00647573911157258,-0.03366758756321414,0.3503923362519981,0.260799443082207,0.31813710370226556,-0.351273502064677,-0.3938904170468357,-0.27402971153391426,-0.43711092536946067,0.40500897156015436,0.018467367819013727,0.2515584550948388,-0.06317723943258705,0.424392717941269,0.28661885773710244,-0.1760767251931549,-0.12239886555586539,-0.8595680617497238,0.36045528584833847,0.0037127898088240106,0.37195107912722597,-0.0026987595709433362,-0.43338297911711826,-0.4131941792800086,-0.6807682965972444,0.7892138219553938,-0.723153474894506,1.6091318442614833,-0.02458673412160237,0.3140018406195297,-0.1792274483599401,0.31804133785347677,-0.1322324384516097,-0.313855355163476,0.46971135374907336,-0.21675184402286854,10121,New York,10121
52,0.0024637553095281347,-0.2390396161340965,0.11376099215186233,0.24408969943850417,-0.14324365747584328,0.055038394922058774,0.46086438773783056,-0.5452727565745848,-0.27240852209817207,-0.17791716308080455,-0.2114220566114092,0.4027510359037617,-0.011456299694414824,0.3127345546012974,0.02232402608726631,-0.028254109940208962,0.3694409465913625,0.21149421989081543,0.2715104161909275,-0.34028685405659737,-0.47015179945967245,-0.1949198294562778,-0.4413161237264315,0.5060155911828605,0.1334336089891839,0.2257280097211646,-0.22236941409174366,0.3305206424850409,0.2904367464772493,-0.1124998909668519,-0.16866094217331057,-0.8787975585702229,0.331920361748619,0.17331907828562299,0.22860293678539204,-0.040570280916885665,-0.3161788181060729,-0.45851927871489473,-0.6609869564339429,0.7069429502237718,-0.7107597089639264,1.6056251268529638,-0.11828214368977882,0.5002392688642386,-0.041005286190310145,0.22160015157432683,-0.24101348712041346,-0.19286680169897133,0.47987255776281146,-0.21720469967405717,10110,New York,10110
53,-0.2953567020430511,0.22793833079986825,0.7181480239253172,0.014949950754758657,-0.2537307566676138,0.32666603720139736,-0.0531169230671652,-0.6671026095922606,-0.5168272083819674,0.1523595505617978,-0.2821042209768106,0.1513510678746083,-0.5471739948744657,1.721952731499419,-0.15706020061539122,-0.1690881135422826,1.1799963354591612,0.31481363014584274,0.3478081254436508,-0.5299152619492429,-0.4772408661358732,-0.7131663182649595,-0.7156461483664152,0.7025547477417935,-0.5066460674157304,-0.33944243335997365,0.0686366770778405,0.3156104868913859,-0.4383067181203761,-0.15304045908279892,0.9893303733236679,-1.0,1.2090474593325506,1.484516207258912,-0.27045629192714277,2.0,0.13414697145809126,-0.5765202295413995,-1.0,-1.0,-0.48474785108692453,0.5377265431198017,0.13089726666881318,-0.4533474431199228,-0.35262469207094194,-0.008333803850714238,-1.0,-0.4608153742248418,1.2596363324470368,-1.0,11020,Great Neck,11020
55,0.004244065620677937,-0.24801894217751927,0.08073785557099139,0.27857746063013145,-0.1300227706173718,0.07508795284223466,0.4733358770899896,-0.5315402772812332,-0.27150334830093137,-0.22313171241050123,-0.18196218597036873,0.41130956027807863,-0.020115325722534744,0.3292778666070988,0.000935128727630212,-0.014113255244316092,0.3850279309093695,0.1742463886066013,0.24132947412531935,-0.3416078985788209,-0.4448023518626816,-0.15750093444732757,-0.40544001860474715,0.4845753778838505,0.14617951968973736,0.29347694750401937,-0.2906573369635456,0.3286325860893284,0.2800920631937431,-0.12297238468866195,-0.15489067672646084,-0.892512080054104,0.21379352120661615,0.2368843737659037,0.17432704948407224,-0.07857377015708229,-0.2848140928044331,-0.5361873188257348,-0.6530933657113386,0.6498985452458598,-0.692186029773737,1.5688030793788552,-0.17426281021124101,0.5965777243007027,-0.054623468880447744,0.38232705892229635,-0.28007107916845286,-0.1947216489299268,0.19992621472426178,-0.13821088745132518,10177,New York,10177
56,-0.07342372697730001,-0.26281142578370464,0.15731464158995107,0.23188958298711432,-0.26166788297874427,0.3894173460755531,0.4238355068634517,-0.6190143193302605,-0.13621675294546104,-0.021668068741737802,-0.057251927679157565,0.44902441611250926,0.3900414191709558,0.32570598574560305,0.27224940277533866,0.13868430540357632,0.16029185582879396,0.25927977282817094,0.33947982342267247,-0.5173171491520647,-0.39893065578115217,-0.37874533961425705,-0.5437899387924099,0.2002200904397332,-0.2348596923446702,0.1569283543828967,0.26682012844714154,0.23628581729531137,0.08139963654747931,-0.19375477423324725,0.010683109388992383,-0.849893246819297,0.4307821844987299,-0.16481831960221993,0.5411073823639763,-0.11718438345785988,-0.47433880303769116,-0.5697005817536994,-0.8882027604244112,1.5242849493586383,-0.8897790139327877,0.17872040229929909,0.14910904815344483,0.052442490231803376,-0.48645397046568234,0.034152555832883805,-0.15118020783359906,-0.4232972996756511,1.336306282917038,-0.12052838200536795,10007,New York,10007
57,-0.21598117065061148,0.025275780281047558,0.058856537595393534,-0.20924529661067826,-0.02490407173641656,0.21066932365787475,-0.5009518722047633,-0.1383394167745987,-0.6564207538030928,0.36230425055928417,0.4293674347441579,-0.23586692736137102,-0.5492000620114926,0.25810934417738396,-0.06759082593549355,0.5509890498057224,-0.17324097643180855,-0.048050330827903165,0.1181480533602249,0.31034806177011964,-0.21936974976665635,0.2849763930076477,-0.29229606276876263,0.07859630653156127,0.3097240865026099,-0.6711989740997631,0.4184737398945235,0.4968275274315543,0.6775403384995478,-0.15682998723007938,0.18825773977051305,-0.7850562221275803,0.9548120694068807,1.826742632739446,-1.0,0.8674773096520105,0.5054299844857586,0.26475501915488076,-0.5837741250521367,-1.0,-0.48705322982926497,2.0,1.2516746472824243,1.7210334207117937,-0.24810809686837584,-0.012770789068384528,1.1067947772159945,-1.0,1.999368137028878,-1.0,11364,Oakland Gardens,11364
58,0.08182255508311981,-0.27631673437866056,0.44138727185188414,0.0941478813759384,0.6434063340613305,0.2263231392263649,-0.41850892636175746,0.30327863986607634,-0.009161786774080753,0.40982404692082114,-0.16725025307182978,-0.799667165120547,0.41823511282718684,0.3954711584300016,-0.7555502048053758,-0.32229510726964034,0.4901664658668612,-0.688034089354892,-0.7068550264797534,-0.38654630958185643,-0.4883552465479404,-0.25137250221646323,-0.25784478605897226,0.4138784428727503,-0.1415738025415445,-0.5689910305647922,1.5566845231163386,-0.5094707443094539,-0.022664670825287832,-0.5578920871458598,0.29802348406016466,-0.7182408542258899,-0.03907515209874366,0.8527184117808393,-1.0,0.9583867622626362,-0.013303221312120049,0.10526978213535038,-1.0,2.0,-1.0,-1.0,1.2137065263971636,-0.28662642870488464,0.12642037938780387,-0.35294507729262153,2.0,-0.29637196929634785,-1.0,-1.0,11570,Rockville Centre,11570
